"STUDY (ASN)","PRIOR ASN","STATUS","DETERMINATION","ENTERED DATE","RECEIVED DATE","COMPLETION DATE","EXPIRATION DATE","LATITUDE","LONGITUDE","SURVEY_ACCURACY","MARKING LIGHTING TYPE","MARKING LIGHTING TYPE OTHER","STRUCTURE NAME","STRUCTURE CITY","STRUCTURE COUNTY NAME","STRUCTURE COUNTY ID","STRUCTURE STATE","NEAREST AIRPORT","DISTANCE FROM AIRPORT","DIRECTION FROM AIRPORT","ON AIRPORT","PROPOSAL DESCRIPTION","LOCATION DESCRIPTION","NOTICE OF","DURATION","DURATION DAYS","DURATION MONTHS","WORK SCHEDULE BEGINNING DATE","WORK SCHEDULE ENDING DATE","DATE BUILT","FCC NUMBER","STRUCTURE TYPE","AGL HEIGHT DET","AGL HEIGHT DNE","AGL HEIGHT PROPOSED","ELEVATION","AMSL HEIGHT DET","AMSL HEIGHT DNE","AMSL HEIGHT PROPOSED","REPRESENTATIVE NAME ","SPONSOR NAME ","SIGNATURE CONTROL NUMBER ","FREQUENCY_JSON "
"2025-ANE-558-OE","","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-04-03","2026-10-03","42.91257778","-71.41425","4D","","","SE Bldg. Corner","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","9355.0","142.0","","Proposed 60 000 square foot warehouse building with appurtenant site improvements.","17 Delta DrivernLondonderry  NH 03053","New Construction","Permanent","","","2025-09-01","2026-11-30","","","BUILDING","36.0","","36.0","279.0","315.0","","315.0","HAYNER/SWANSON, INC.","R.J.Kelly Company, Inc.","649115125-652734299",""
"2025-ANE-559-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70959167","-71.12936389","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","88.0","","","123.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-559-OE","","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-04-03","2026-10-03","42.9127","-71.41497778","4D","","","SW Bldg. Corner","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","9201.0","142.8","","Proposed 60 000 square foot warehouse building with appurtenant site improvements.","17 Delta DrivernLondonderry  NH 03053","New Construction","Permanent","","","2025-09-01","2026-11-30","","","BUILDING","31.0","","31.0","284.0","315.0","","315.0","HAYNER/SWANSON, INC.","R.J.Kelly Company, Inc.","649115128-652734297",""
"2025-ANE-560-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70937222","-71.128575","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","100.0","","","135.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-560-OE","","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-04-03","2026-10-03","42.91350278","-71.414725","4D","","","NW Bldg. Corner","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","9012.0","141.3","","Proposed 60 000 square foot warehouse building with appurtenant site improvements.","17 Delta DrivernLondonderry  NH 03053","New Construction","Permanent","","","2025-09-01","2026-11-30","","","BUILDING","36.0","","36.0","279.0","315.0","","315.0","HAYNER/SWANSON, INC.","R.J.Kelly Company, Inc.","649115129-652734298",""
"2025-ANE-561-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70958333","-71.12723333","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","115.0","","","150.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-561-OE","","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-04-03","2026-10-03","42.91337778","-71.41399722","4D","","","NE Bldg. Corner","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","9170.0","140.5","","Proposed 60 000 square foot warehouse building with appurtenant site improvements.","17 Delta DrivernLondonderry  NH 03053","New Construction","Permanent","","","2025-09-01","2026-11-30","","","BUILDING","41.0","","41.0","274.0","315.0","","315.0","HAYNER/SWANSON, INC.","R.J.Kelly Company, Inc.","649115134-652734296",""
"2025-ANE-562-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70990556","-71.12750556","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","122.0","","","157.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-562-OE","2024-ANE-217-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68471111","-70.39738889","4D","","","A","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27470.0","301.3","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","21.0","","21.0","126.0","147.0","","147.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649115197-650704812",""
"2025-ANE-563-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70974444","-71.12771389","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","122.0","","","157.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-564-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70965","-71.12831389","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","115.0","","","150.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-565-NRA","","Determined - No Hazard","To Proponent","2025-03-07","2025-03-07","2025-04-09","2026-10-09","42.70955278","-71.12841944","4D","","","","LAWRENCE","Essex","9.0","MA","LAWRENCE MUNI","0.0","","Y","Runway 5 End Drainage Improvements - Work Area B","","New Construction","Temporary","15.0","1.0","2025-07-28","2025-09-10","","","CONSTRUCTION$VEHICLE","","","35.0","105.0","","","140.0","Stantec","Lawrence Municipal Airport","",""
"2025-ANE-565-OE","2024-ANE-218-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68473056","-70.39741111","4D","","","B","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27479.0","301.3","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","26.0","","26.0","126.0","152.0","","152.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649115898-650704807",""
"2025-ANE-566-NRA","","Determined - No Hazard","To Proponent","2025-03-09","2025-03-09","2025-12-29","2027-06-29","42.16222222","-72.70583333","4D","","","","WESTFIELD/SPRINGFIELD","Hampden","13.0","MA","WESTFIELD-BARNES RGNL","0.0","","Y","50 Ft crane will be used for sling load training for aircraft recovery.","","New Construction","Temporary","0.0","1.0","2025-06-01","2025-06-30","","","CRANE$MOBILE","50.0","","50.0","250.0","300.0","","300.0","Barnes ANG","Adam Dempsey","",""
"2025-ANE-566-OE","2024-ANE-219-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68468056","-70.3975","4D","","","C","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27490.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","30.0","","30.0","126.0","156.0","","156.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649116419-650704813",""
"2025-ANE-567-NRA","","Determined - No Hazard","To Proponent","2025-03-09","2025-03-09","2025-12-29","2027-06-29","42.16666668","-72.71777778","4D","","","","WESTFIELD/SPRINGFIELD","Hampden","13.0","MA","WESTFIELD-BARNES RGNL","0.0","","Y","temp crane use to load aircraft onto flatbed trailer","","New Construction","Temporary","0.0","1.0","2025-08-15","2025-09-15","","","CRANE$MOBILE","50.0","","50.0","261.0","311.0","","311.0","Barnes ANG","Adam Dempsey","",""
"2025-ANE-567-OE","2024-ANE-220-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.6847","-70.39758056","4D","","","D","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27512.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","24.0","","24.0","126.0","150.0","","150.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649120029-650704815",""
"2025-ANE-568-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38961111","-70.61197222","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-568-OE","2024-ANE-221-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68470278","-70.39765","4D","","","E","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27528.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","22.0","","22.0","126.0","148.0","","148.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649120809-650704814",""
"2025-ANE-569-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38963611","-70.61201667","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-569-OE","2024-ANE-222-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68470556","-70.39768889","4D","","","F","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27537.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","18.0","","18.0","126.0","144.0","","144.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649121747-650704824",""
"2025-ANE-570-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.39003333","-70.61188611","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","55.0","","","83.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-570-OE","2024-ANE-223-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68470833","-70.39773056","4D","","","G","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27547.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","18.0","","18.0","126.0","144.0","","144.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649126042-650704811",""
"2025-ANE-571-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38973889","-70.612175","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-571-OE","2024-ANE-224-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68463056","-70.39746111","4D","","","I","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27472.0","301.2","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","23.0","","23.0","126.0","149.0","","149.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649126953-650704810",""
"2025-ANE-572-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38967222","-70.61206944","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-572-OE","2024-ANE-226-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68446944","-70.39761944","4D","","","K","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27477.0","301.0","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2024-11-25","","POWER_PLANT","13.0","","13.0","126.0","139.0","","139.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649127611-650704819",""
"2025-ANE-573-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38971667","-70.61201667","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-573-OE","2024-ANE-227-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-14","","43.68505","-70.39711944","4D","","","A1","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27474.0","301.6","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2025-02-18","","BUILDING","9.0","","9.0","127.0","136.0","","136.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649128585-650414558",""
"2025-ANE-574-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38968056","-70.61196667","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-574-OE","2024-ANE-228-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-14","","43.68503056","-70.39688889","4D","","","A2","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27418.0","301.6","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2025-02-19","","BUILDING","9.0","","9.0","127.0","136.0","","136.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649129469-650414556",""
"2025-ANE-575-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.39011111","-70.6118","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","55.0","","","83.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-575-OE","2024-ANE-229-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-14","","43.68323056","-70.39738056","4D","","","A43","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27193.0","300.3","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2025-02-25","","BUILDING","9.0","","9.0","127.0","136.0","","136.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649130076-650414559",""
"2025-ANE-576-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38954167","-70.61173889","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-576-OE","2024-ANE-230-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-14","","43.68321667","-70.39713889","4D","","","A44","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27135.0","300.3","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2025-02-25","","BUILDING","9.0","","9.0","127.0","136.0","","136.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649130378-650414557",""
"2025-ANE-577-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38964722","-70.61156944","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","56.0","","","84.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
"2025-ANE-577-OE","2024-ANE-231-OE","Determined - No Hazard","No Hazard","2025-03-03","2025-03-03","2025-03-17","","43.68501389","-70.39717222","4D","","","A45","Gorham","Cumberland","5.0","ME","PORTLAND INTL JETPORT","27479.0","301.5","","Filing for existing BESS storage facility located in Gorham  ME.","Project located on Hutcherson Dr  Gorham  ME","Existing","Permanent","","","","","2025-02-18","","POWER_PLANT","10.0","","10.0","127.0","137.0","","137.0","CAPITOL AIRSPACE GROUP","Cross Town Energy Storage LLC","649130601-650704806",""
"2025-ANE-578-NRA","","Determined - No Hazard","To Proponent","2025-03-12","2025-03-12","2025-04-17","2026-10-17","41.38976389","-70.61143889","4D","","","","VINEYARD HAVEN","Dukes","7.0","MA","MARTHA'S VINEYARD","0.0","","Y","This purpose of this OEAAA submission is to notify the FAA of the proposed Terminal Building Addition at Martha's Vineyard Airport.","","New Construction","Permanent","","","2025-10-01","2028-12-31","","","BUILDING","","","28.0","55.0","","","83.0","McFarland Johnson","MARTHA'S VINEYARD AIRPORT","",""
